score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
default_policy,1727345192,,False,98,f5f9f_00000,2024-09-26_18-06-32,0.034493446350097656,7.1063313484191895,4156192,gpu2gate1,10.64.32.126,7.1063313484191895,98
default_policy,1727345192,,False,99,f5f9f_00000,2024-09-26_18-06-32,0.02509474754333496,7.131426095962524,4156192,gpu2gate1,10.64.32.126,7.131426095962524,99
default_policy,1727345192,,False,100,f5f9f_00000,2024-09-26_18-06-32,0.02150726318359375,7.152933359146118,4156192,gpu2gate1,10.64.32.126,7.152933359146118,100
default_policy,1727345192,,False,101,f5f9f_00000,2024-09-26_18-06-32,0.024738550186157227,7.177671909332275,4156192,gpu2gate1,10.64.32.126,7.177671909332275,101
default_policy,1727345192,,False,102,f5f9f_00000,2024-09-26_18-06-32,0.0204927921295166,7.198164701461792,4156192,gpu2gate1,10.64.32.126,7.198164701461792,102
default_policy,1727345192,,False,103,f5f9f_00000,2024-09-26_18-06-32,0.020296573638916016,7.218461275100708,4156192,gpu2gate1,10.64.32.126,7.218461275100708,103
default_policy,1727345192,,False,104,f5f9f_00000,2024-09-26_18-06-32,0.021919727325439453,7.2403810024261475,4156192,gpu2gate1,10.64.32.126,7.2403810024261475,104
default_policy,1727345192,,False,105,f5f9f_00000,2024-09-26_18-06-32,0.020926475524902344,7.26130747795105,4156192,gpu2gate1,10.64.32.126,7.26130747795105,105
default_policy,1727345192,,False,106,f5f9f_00000,2024-09-26_18-06-32,0.0193331241607666,7.280640602111816,4156192,gpu2gate1,10.64.32.126,7.280640602111816,106
default_policy,1727345192,,False,107,f5f9f_00000,2024-09-26_18-06-32,0.019366741180419922,7.300007343292236,4156192,gpu2gate1,10.64.32.126,7.300007343292236,107
default_policy,1727345192,,False,108,f5f9f_00000,2024-09-26_18-06-32,0.018857955932617188,7.3188652992248535,4156192,gpu2gate1,10.64.32.126,7.3188652992248535,108
default_policy,1727345192,,False,109,f5f9f_00000,2024-09-26_18-06-32,0.018054723739624023,7.3369200229644775,4156192,gpu2gate1,10.64.32.126,7.3369200229644775,109
default_policy,1727345192,,False,110,f5f9f_00000,2024-09-26_18-06-32,0.020336389541625977,7.3572564125061035,4156192,gpu2gate1,10.64.32.126,7.3572564125061035,110
default_policy,1727345192,,False,111,f5f9f_00000,2024-09-26_18-06-32,0.018725872039794922,7.375982284545898,4156192,gpu2gate1,10.64.32.126,7.375982284545898,111
default_policy,1727345192,,False,112,f5f9f_00000,2024-09-26_18-06-32,0.03831768035888672,7.414299964904785,4156192,gpu2gate1,10.64.32.126,7.414299964904785,112
default_policy,1727345192,,False,113,f5f9f_00000,2024-09-26_18-06-32,0.032827138900756836,7.447127103805542,4156192,gpu2gate1,10.64.32.126,7.447127103805542,113
default_policy,1727345192,,False,114,f5f9f_00000,2024-09-26_18-06-32,0.036754608154296875,7.483881711959839,4156192,gpu2gate1,10.64.32.126,7.483881711959839,114
